candidate,year,return,trades,profit_factor,cost_jpy,swap_jpy
v6_trend_carry_mkt_5p,2014,0.04726932151968288,12,8.034389289973562,333.67821499991385,-5442.866190359415
v6_trend_carry_mkt_5p,2015,0.022495093929661758,13,0.884573075302243,290.6120425000406,-2532.9190618491302
v6_trend_carry_mkt_5p,2016,0.01612182242782967,14,0.8358567412099291,244.82117749999185,-1172.1856835817287
v6_trend_carry_mkt_5p,2017,-0.006910198964728331,12,1.9814459458317326,362.4743399999633,-2641.1114913388224
v6_trend_carry_mkt_5p,2018,-0.014861175646382119,19,0.5684742377038768,421.41950250012076,3906.7230886762222
v6_trend_carry_mkt_5p,2019,0.0008227346706648486,7,0.380789700571153,185.94467499998808,587.9387762585069
v6_trend_carry_mkt_5p,2020,-0.0021515871790275254,17,1.1405318662449655,563.6408150000232,-4178.513135070354
v6_trend_carry_mkt_5p,2021,0.008145739505027727,8,166.20432359254195,283.6063075001205,34288.60368238321
v6_trend_carry_mkt_5p,2022,0.055889823651330106,7,2.435236391375141,282.16693249995524,-1141.3166894027484
v6_trend_carry_mkt_5p,2023,0.0223736688762477,8,1.5302493282010525,264.24209500003883,5898.720128149522
v6_trend_carry_mkt_5p,2024,0.02443872135995151,22,0.15832662026368916,778.9121774999954,-589.5214401541496
v6_trend_carry_mkt_5p,2025,-0.015641833415422468,13,0.42083071237817715,701.9001650000337,-612.3581476115033
v6_trend_carry_mkt_5p,2026,0.007163997549152645,5,1.5952976115987003,253.1077350001042,92.02740464638316
v6_carry_trend_mkt_7p,2014,0.0443016916351644,15,7.007040375617344,475.8831199998741,-4039.2616227103936
v6_carry_trend_mkt_7p,2015,0.010382245641142429,17,0.6081121138946837,449.12516250005444,-2065.9198643015275
v6_carry_trend_mkt_7p,2016,0.013213834457069584,15,0.8030041174969857,322.32117750001595,-758.4261089675078
v6_carry_trend_mkt_7p,2017,-0.002302582661304342,10,1.1400982128332735,305.6664499999584,-2223.878041193814
v6_carry_trend_mkt_7p,2018,-0.01750252492036719,16,0.7070072826190366,419.0598875001368,3962.623269018616
v6_carry_trend_mkt_7p,2019,0.006321905821821572,7,0.22309620683584147,220.3073300000491,645.5706467996066
v6_carry_trend_mkt_7p,2020,-0.007333749557301816,17,1.674405858946107,664.0013899999575,-3919.315852028153
v6_carry_trend_mkt_7p,2021,0.013721715516356703,8,286.70766600019294,314.1063075001099,34319.40111065091
v6_carry_trend_mkt_7p,2022,0.035548695709875844,12,0.6243243164750542,476.53622999996753,5374.483433560366
v6_carry_trend_mkt_7p,2023,0.04310149082850501,6,90.98782439880937,148.945657500023,6197.117809084895
v6_carry_trend_mkt_7p,2024,0.041682343981417125,6,0.04546907219325093,196.6355925000757,2496.1019472692483
v6_carry_trend_mkt_7p,2025,0.003861389756044664,11,2.5561761457644026,725.6145924999385,6669.647375767541
v6_carry_trend_mkt_7p,2026,0.012717851897488197,1,,19.025320000012485,129.74555342465754
v6_carry_trend_daily_mkt_7p,2014,0.02056586955358264,18,3.3816091060885163,493.125492499999,-3579.271128378923
v6_carry_trend_daily_mkt_7p,2015,0.016301714027562753,29,0.8023186127765933,995.9756425000589,-2104.750971789936
v6_carry_trend_daily_mkt_7p,2016,0.031189529340880373,26,1.6352223924186344,662.7265425000093,-577.2362131380355
v6_carry_trend_daily_mkt_7p,2017,-0.0060874762040518116,23,0.9373616928768004,659.4132500000583,-2552.246733649618
v6_carry_trend_daily_mkt_7p,2018,-0.009092149558287521,22,0.7798137490736183,471.8794475001235,3686.4089410652837
v6_carry_trend_daily_mkt_7p,2019,-0.003753959377402305,26,0.5566616489144935,1099.8403874999956,444.6595148427068
v6_carry_trend_daily_mkt_7p,2020,-0.011989512066759911,28,1.0840006453075866,1051.71568500001,-3589.146530769142
v6_carry_trend_daily_mkt_7p,2021,0.014691195503560683,12,41.95115721981542,548.5004975000134,33914.16495105444
v6_carry_trend_daily_mkt_7p,2022,0.06447459266893407,17,4.355217629418004,546.2804024999316,5351.3653859043425
v6_carry_trend_daily_mkt_7p,2023,0.046384545508985076,12,7.571582898938547,593.0092224999457,25072.62690703285
v6_carry_trend_daily_mkt_7p,2024,0.06567212564927916,1,0.0,16.301872500006088,177.5254836986303
v6_carry_trend_daily_mkt_7p,2025,0.01590312755023171,7,4.123692524667982,713.8134000000305,2822.103561977167
v6_carry_trend_daily_mkt_7p,2026,0.005133969725113152,3,0.0,232.06622250001945,87.82403886945826
