candidate,year,return,trades,profit_factor,cost_jpy,swap_jpy
v2_d1_donchian,2014,0.01358377079425166,30,2.067031209203603,929.9847375002228,-9523.644912397463
v2_d1_donchian,2015,0.018507616595847765,7,0.18121338822903293,191.45616500013142,-1220.6363879999744
v2_d1_donchian,2016,0.0004302788189840534,13,0.5003899168971355,281.51110250000926,-2271.7547074386557
v2_d1_donchian,2017,-0.005568983196098887,11,1.5654335042467835,574.8116924999907,-6905.278495644494
v2_d1_donchian,2018,-0.006068727462231749,13,0.5983506086960245,525.0148600000051,-1081.4816082184248
v2_d1_donchian,2019,-0.02766957681391602,13,0.09834591202269327,733.6025125000444,-4825.798687547365
v2_d1_donchian,2020,-0.009104611247770844,14,1.0514703570196766,567.9327550000748,-4007.66120801559
v2_d1_donchian,2021,-0.008678716242957463,8,0.8347033497312268,363.5985075001441,-3060.468459257303
v2_d1_donchian,2022,0.012200647265927733,10,1.6623504892016783,444.11417500002904,-781.897758501387
v2_d1_donchian,2023,-0.022934808702927745,17,0.20134322303826394,743.9588150000867,119.8719011734106
v2_d1_donchian,2024,-0.0415043553840011,19,0.2693530136122368,1235.8935575002524,2364.6339009450576
v2_d1_donchian,2025,-0.017314280483191502,7,0.7230447749641408,283.0032100000338,-1222.0717552719289
v2_d1_donchian,2026,-0.009543842815277537,2,0.0,44.82019500004898,-119.10882749071061
v2_d1_tsmom,2014,0.03765489105071018,22,3.6577771624426676,3521.361745000208,-34424.30691129153
v2_d1_tsmom,2015,-0.048689293142131995,22,0.3278658743195481,3743.5978600005806,-21423.665717640524
v2_d1_tsmom,2016,0.03677283827460465,8,0.12374840243802865,226.93458999998433,-495.69047268184073
v2_d1_tsmom,2017,0.0019619163796933403,11,2.4448999787363426,446.13222999997146,-8316.238026203095
v2_d1_tsmom,2018,-0.01859013135998,16,0.4823408549031773,457.42373250007745,-438.50724015767116
v2_d1_tsmom,2019,-0.0173133911438762,20,0.14203989764217495,738.7725475000001,-346.6375693226722
v2_d1_tsmom,2020,-0.024575194334970463,20,0.4436847535925655,578.9145774998747,-6258.9532895359
v2_d1_tsmom,2021,0.004075725992697787,8,11.880926988716062,240.0130100000406,433.76598155000784
v2_d1_tsmom,2022,0.06575494764931467,4,0.0,210.90828999999954,-2898.5474531609398
v2_d1_tsmom,2023,-0.040078604673174034,28,0.08979628679398689,1426.59026000002,-658.5077999383864
v2_d1_tsmom,2024,-0.07617811961760024,25,0.126864865274416,8258.21223750053,-10530.907749699287
v2_d1_tsmom,2025,0.0070255303919102285,8,3.445296701007166,2308.534805000314,-38562.215678264954
v2_d1_tsmom,2026,-0.04286007394128388,7,0.08211334048114884,1412.053257499877,-2009.5565806596755
v2_h4_ema,2014,-0.03809721682339262,87,0.8204068428546323,7333.357180002911,-5459.259140818536
v2_h4_ema,2015,0.10499226416197804,66,2.0342657900431362,4400.4687900019,-4007.4014846125774
v2_h4_ema,2016,0.02317536596667935,73,1.2143430318130441,5053.4614900019715,-3753.4669454132027
v2_h4_ema,2017,-0.008264250738645451,71,0.9537489861998605,5359.902567502133,-5147.772337257765
v2_h4_ema,2018,0.032513776108236137,75,1.3117394811549286,6346.006722502914,-5625.830463678888
v2_h4_ema,2019,0.023752205745704913,80,1.1063675595699212,8420.43575500476,-5484.26325191125
v2_h4_ema,2020,-0.043365522724311045,72,0.7161011342947822,5564.433467502553,-4111.199796684268
v2_h4_ema,2021,-0.012492582042185285,56,0.8185340724144785,4741.076125002179,-4850.597381598373
v2_h4_ema,2022,0.037806585596982245,58,1.4719050638181101,4411.992705001241,-3664.861266143098
v2_h4_ema,2023,-0.045746599222712736,67,0.6135309059839019,5675.07347000208,-3675.13666131648
v2_h4_ema,2024,0.018918102243717705,67,1.188241570793248,5823.7932550048445,-2300.9798753687587
v2_h4_ema,2025,-0.035262110241642386,74,0.7361930631303352,6322.443530002127,-6232.798695338478
v2_h4_ema,2026,-0.0017811622748612477,50,0.9777666931555912,3884.164115002554,-3961.9813141522413
v2_trend_carry,2014,0.04298048610774119,14,5.633666316870391,348.6230474999282,-4662.538540848459
v2_trend_carry,2015,0.02333679378127429,13,1.0242733030386821,283.51842500002783,-2546.2919152621157
v2_trend_carry,2016,0.016010793108792498,14,0.7593691241521959,262.5557999999914,-1339.1120432991179
v2_trend_carry,2017,-0.011168160335524813,11,1.2856608641532687,224.81425750001455,-2788.06881797018
v2_trend_carry,2018,-0.008868961070762627,15,0.7506732898682096,356.78290500009734,3053.4566148338004
v2_trend_carry,2019,0.0021247951159759637,7,1.1130827843113906,192.4636300000194,589.0112019460275
v2_trend_carry,2020,0.019350121880425508,14,2.807551581851239,471.8367550000035,-4105.5976929473645
v2_trend_carry,2021,0.0076594182361555685,9,164.2932665217803,334.13073250010746,34594.92716359797
v2_trend_carry,2022,0.05815899742491171,5,3.276192476544859,181.07156249996996,-765.7297947723135
v2_trend_carry,2023,0.024946619108410673,9,1.476030887523418,404.8586000000425,6205.506819700613
v2_trend_carry,2024,0.0275112023891253,22,0.22386280720717475,911.8540875000818,-292.09815717747625
v2_trend_carry,2025,-0.02038448659702463,19,0.5014584480225724,1002.0050300000541,-1119.5482894764605
v2_trend_carry,2026,0.0027439994987010774,5,0.6551607418819082,125.38742500004514,365.2708733510272
v2_xpair_strength,2014,0.03718181535769727,35,6.313201774577026,732.0774075001161,-2893.323533585411
v2_xpair_strength,2015,0.011296424332682298,26,1.364260953064712,695.5609950001538,-1360.725530360137
v2_xpair_strength,2016,-0.009204437785724107,22,0.5616580488334592,497.5769900000207,-819.8518691305651
v2_xpair_strength,2017,-0.014948334251746798,31,0.5844559479579672,695.6695600000673,-1778.2904840073206
v2_xpair_strength,2018,0.001351448155751056,33,0.9876815231575719,1022.7710025000853,-859.0287196103426
v2_xpair_strength,2019,-0.013202299440647103,33,0.25657538812978764,1043.8023950001061,-1573.9851960000515
v2_xpair_strength,2020,0.013395707157719317,27,2.3278450697619912,699.4093025001162,-1222.710337993149
v2_xpair_strength,2021,-0.016709200694195125,24,0.31234051316687106,625.8608225001494,-1369.397292368952
v2_xpair_strength,2022,-0.00940594044243026,16,0.2921852129468642,529.0685925000104,-601.1535058691782
v2_xpair_strength,2023,-0.010432964734110484,22,0.45742091223551856,713.227322500102,-723.8786040021782
v2_xpair_strength,2024,-0.004521380460934976,28,0.9652591671444684,1223.8321625000349,1184.2965676032873
v2_xpair_strength,2025,0.011522870197130608,13,2.026722450172153,529.1987725001261,-3091.7764924549165
v2_xpair_strength,2026,-0.03419113753485137,20,0.1398202000686106,1005.1976975000603,-1423.3176546135717
v2_session_breakout,2014,-0.04457983507386687,184,0.983953360945292,21811.745330012163,-12739.099474715873
v2_session_breakout,2015,-0.06394091524434187,327,0.9141621709311601,41852.8717875183,-20427.848776498162
v2_session_breakout,2016,-0.15018941308386213,147,0.6601352643116626,18628.920185007213,-5454.301109952707
v2_session_breakout,2017,-0.13499290179662948,230,0.7693148374998976,25395.358447515027,-15099.233504388769
v2_session_breakout,2018,-0.06375923272352368,133,0.9534114233668589,14900.762287505198,-2518.9374946529797
v2_session_breakout,2019,0.018227842146126605,306,0.9581554488455105,38350.09460501684,-12123.611336964455
v2_session_breakout,2020,0.08914084967574665,204,1.204680093894073,24305.952387510115,-14086.080196696523
v2_session_breakout,2021,-0.08977579502000343,229,0.7885770710874717,30489.17623251267,-15875.06979882277
v2_session_breakout,2022,0.04764132838538093,153,1.1026046303749915,20447.506055004887,-3754.4822972099782
v2_session_breakout,2023,0.011907174502012285,262,1.0135946066498271,36896.65453251708,-484.5135435286775
v2_session_breakout,2024,-0.021929005756500697,240,0.9560346052702937,37658.656540022384,13139.491860843837
v2_session_breakout,2025,0.07525128301035444,134,1.252182344618444,23327.166727511372,-4552.650073548026
v2_session_breakout,2026,-0.019984960685643816,75,0.8779175436307366,12361.85377750734,-915.4676111639741
v2_ml_d1_logit,2014,-0.03976495753006759,113,0.5753720364618042,3420.3053900004875,-4649.439262787766
v2_ml_d1_logit,2015,-0.0043269908636831556,6,1.0486121941655777,185.81465250000025,-277.2720970159076
v2_ml_d1_logit,2016,0.0032862396204427213,3,,55.22536250000857,-89.23999913345892
v2_ml_d1_logit,2017,0.0,0,,0.0,0.0
v2_ml_d1_logit,2018,-0.009919169538153305,11,0.2478538035753897,285.1323625001342,-605.2073857254195
v2_ml_d1_logit,2019,0.0,0,,0.0,0.0
v2_ml_d1_logit,2020,0.0009854993423294989,1,,23.2510950000039,-7.249099315068493
v2_ml_d1_logit,2021,0.0035051585590168965,9,1.4339849668123286,238.77496000009614,-446.10416979676364
v2_ml_d1_logit,2022,0.0,0,,0.0,0.0
v2_ml_d1_logit,2023,-0.002930683194624084,3,0.22349715545847518,96.35011999997914,218.29267643548974
v2_ml_d1_logit,2024,-0.004826952708908316,1,0.0,183.00000000001614,55.71989726027397
v2_ml_d1_logit,2025,-0.0065357322359648196,8,0.2353416258124957,89.49999999997613,650.7692294520548
v2_ml_d1_logit,2026,0.0,0,,0.0,0.0
trend_ema_adx,2014,-0.02420759794159877,239,1.0924398521633583,38952.149762515895,-15205.095603432786
trend_ema_adx,2015,-0.11066361816146242,256,0.6842191192754083,35016.36886500962,-9159.630772638262
trend_ema_adx,2016,-0.04273930549342608,251,0.9276652470957812,30517.826512513784,-9914.27021869375
trend_ema_adx,2017,-0.11173915478672014,344,0.8382550767912693,35690.55354751852,-11853.255666349882
trend_ema_adx,2018,0.02530085003992344,326,1.0687614717322242,35796.650237513124,-11229.162171349975
trend_ema_adx,2019,-0.00891402859210455,302,0.930140093923587,40412.90685751428,-12340.070478456124
trend_ema_adx,2020,-0.02027830261062269,132,0.9622870227676734,17626.987012508536,-6177.354423548146
trend_ema_adx,2021,-0.07848095094620433,350,0.8709857873223484,38275.48832501298,-14069.11176728821
trend_ema_adx,2022,0.02063483607174721,361,1.0302780302348218,38522.71987000662,-8279.879662629044
trend_ema_adx,2023,-0.07652917211933918,359,0.8743208406017988,38116.487662511674,-6475.0136037891525
trend_ema_adx,2024,-0.15232843470771873,300,0.7392841924259917,29866.21737251751,-5443.748810993722
trend_ema_adx,2025,-0.019169784498044407,322,0.9461031410564745,30034.7583500087,-8173.486362541184
trend_ema_adx,2026,-0.06307937078751458,131,0.7839431309139805,14718.943785008054,-3444.200053395264
trend_donchian,2014,-0.0991479983452418,193,0.9749151202065369,22302.822292510096,-20989.37953805446
trend_donchian,2015,0.11680471151301375,110,1.1609091394168498,13407.635722505831,-19648.099814119505
trend_donchian,2016,-0.05213272549101999,124,0.8189460261652433,14647.42677250621,-18926.57726536365
trend_donchian,2017,-0.004661245639582701,127,1.0287872300508205,15869.038775009918,-26468.463155096804
trend_donchian,2018,-0.14634309785186939,130,0.5619336579631146,15605.41516500599,-14105.958410625422
trend_donchian,2019,-0.23369484355758596,122,0.2699634680060829,15764.039425007364,-10414.364304250112
trend_donchian,2020,-0.18532941129269043,233,0.7322585837194078,21363.392095007996,-15516.973608167862
trend_donchian,2021,-0.13390058344014522,379,0.82055601909101,30795.90620500958,-18009.81681154824
trend_donchian,2022,0.012049631937665506,212,0.9973398216676527,15967.183075003559,-10193.179209924187
trend_donchian,2023,-0.20904022034765768,415,0.74907811645913,29230.6471425083,-7087.344280792973
trend_donchian,2024,0.052372464755808146,134,1.1532239994351197,10242.217267504984,5130.918751971403
trend_donchian,2025,-0.20910068253296799,132,0.4572606209589809,11426.783157503025,-4547.125544099835
trend_donchian,2026,-0.040015593957566264,82,0.837673545578244,5244.781655003391,635.7578411073287
trend_tsmom,2014,0.01216701939671494,78,1.2882369366931805,5154.099947502061,-9899.946534213273
trend_tsmom,2015,-0.029038921711473153,42,0.7161824243293663,2338.202102501111,-3795.513939491482
trend_tsmom,2016,0.00990872382204544,60,1.105262911072244,2897.2066400014232,-5991.953819830857
trend_tsmom,2017,0.06564450972474001,58,1.62200267031768,3782.2216525023996,-9899.42075242495
trend_tsmom,2018,-0.04562044665983278,71,0.7921768691747321,5038.599990002058,-6382.391209186679
trend_tsmom,2019,-0.14466176698172883,65,0.20477890502437876,5871.135937503767,-5889.118429061011
trend_tsmom,2020,-0.050533968372028726,91,0.7817881987711928,5403.031950003215,-8066.201967237047
trend_tsmom,2021,0.022946121739228165,86,1.153122185641073,5995.15710000257,-10322.698637489953
trend_tsmom,2022,0.04599398205332106,94,1.1253853233639548,4563.3778875009675,-4543.720838968754
trend_tsmom,2023,0.033742536897504616,88,1.152557691573012,5484.222580003705,230.82842126874243
trend_tsmom,2024,0.004157482266679446,88,1.077909818913098,5551.900795004941,309.04432118611703
trend_tsmom,2025,-0.056442489743748214,87,0.698381664974732,5398.967780003022,-8395.631656458878
trend_tsmom,2026,-0.0542457331300108,65,0.7143400233955921,4270.952725002629,-3688.7648473071717
mr_rsi_bb,2014,-0.05360428145793106,229,0.8575976999317315,25858.172145017,-4581.44581146697
mr_rsi_bb,2015,-0.025122176060377255,224,0.9467966794243742,22098.20406500974,-2659.689662701576
mr_rsi_bb,2016,-0.10236653709164423,199,0.7687642610883069,19681.479200007132,-2293.5738652100263
mr_rsi_bb,2017,0.013076695358219537,206,1.0213337490914842,20398.961225015668,-3479.2814229028854
mr_rsi_bb,2018,-0.06282909988135355,187,0.8399779234535774,19216.903372511384,-3423.3597793705394
mr_rsi_bb,2019,-0.0070014336883376105,237,0.9833813231070321,27055.936207516585,-3623.546181091062
mr_rsi_bb,2020,-0.0364120180419234,194,0.9002811442471538,17980.359980009496,-2703.388817416699
mr_rsi_bb,2021,-0.02233753838527286,200,0.9407709122386031,18775.719150010067,-3179.745943227581
mr_rsi_bb,2022,-0.09300040409844301,222,0.8033079233818056,16925.92281750511,-2351.8723729461935
mr_rsi_bb,2023,-0.07341048690683183,216,0.8287260166688722,17975.40496000635,-3034.4874108234662
mr_rsi_bb,2024,-0.005806365102507427,229,0.9912135954009055,17725.786940012586,-4158.904563495793
mr_rsi_bb,2025,-0.1055560895112303,184,0.7076510659026617,13762.288542507116,-1345.3784245926302
mr_rsi_bb,2026,-0.04851242145999313,127,0.7841292837269819,9523.554647505378,-1739.341246521363
mr_zscore,2014,0.012962203115024051,151,1.022304368601807,14868.003737507826,-4018.9138061583735
mr_zscore,2015,-0.08033424228739683,254,0.8687574586176615,17675.477865008128,-4614.986690326011
mr_zscore,2016,-0.1577516033034878,283,0.7745369808854307,16835.065647508753,-4634.946976327543
mr_zscore,2017,-0.05654522673224138,257,0.9030237038515295,15863.86027250981,-4364.149923047911
mr_zscore,2018,-0.06212313538117631,267,0.8990837303386261,14538.599227504845,-5617.322109883451
mr_zscore,2019,-0.007912934281848805,245,0.9884380545889533,17502.013037507804,-5457.443185586542
mr_zscore,2020,-0.1416260997974128,285,0.7603989943547542,14088.758667506547,-3798.0821832279676
mr_zscore,2021,-0.03417349069189635,268,0.9667773635376098,14858.6656700057,-4111.566489705187
mr_zscore,2022,-0.08207606033554637,288,0.8789513621657761,11452.976335003048,-3189.83461461129
mr_zscore,2023,0.20089364921569208,262,1.3678617283440466,12212.610090005852,-3275.2648704027984
mr_zscore,2024,0.05701149887008872,270,1.080749687647452,15918.509360009273,-6154.480721880598
mr_zscore,2025,0.0703667013121807,245,1.1643529190617141,14223.0603825058,-4197.789070608065
mr_zscore,2026,-0.10809318642783161,166,0.6958014535185789,10185.265877506085,-3457.3888076546236
regime_switch,2014,-0.08368683843426505,270,0.8622043144827584,29696.60382001425,-9694.78555101388
regime_switch,2015,0.045505295329211215,327,1.0473531676970496,30643.893570013115,-7487.818951764555
regime_switch,2016,0.012732525666335537,312,1.0202960576551996,34599.71585251407,-6955.589075319675
regime_switch,2017,-0.1958920279659142,325,0.7460019983503385,31583.99584001635,-8421.606652202234
regime_switch,2018,-0.13192265668703562,311,0.8350667270803716,24189.025502514047,-4225.111431036816
regime_switch,2019,-0.10752615286663358,303,0.7762730157658034,29708.77655501489,-6053.524366130248
regime_switch,2020,-0.19372850097702132,256,0.6919924720021465,16985.90419250633,-3978.6013801645704
regime_switch,2021,-0.08439230338815973,299,0.8477232106894577,17137.234485008463,-4282.459023011806
regime_switch,2022,0.014272718096427273,285,1.0226812341755953,13838.048220001598,-1968.215010171372
regime_switch,2023,-0.020625187716292737,329,0.9617237092097545,16674.852865006524,-1573.4148719952707
regime_switch,2024,-0.054461784911230327,273,0.8988790656684862,15189.769420008775,-3712.870500431807
regime_switch,2025,-0.20609241761952468,262,0.6364910510295879,12277.233037504371,-2253.174288440897
regime_switch,2026,-0.043064311559969704,203,0.8862351759720494,8145.857827503938,-1342.4106459374848
mtf_pullback,2014,-0.015996063226882296,51,0.854368095863501,8078.512730003527,-1690.0905452681252
mtf_pullback,2015,-0.045124757943479366,49,0.6589155182498049,8292.35853750338,-1199.5155315231593
mtf_pullback,2016,-0.024024246785299352,51,0.8118309619397733,7723.919457504521,-425.88720917506
mtf_pullback,2017,-0.06124543116827186,46,0.5439213727937208,9039.61746750517,-1179.7529080005654
mtf_pullback,2018,-0.007399524581334083,45,0.9272163205428728,6343.538592503848,-121.04036521315072
mtf_pullback,2019,-0.03574285379646769,47,0.6860516969676356,8140.998092506085,250.46646634011134
mtf_pullback,2020,-0.06905131458893388,55,0.5254624439875756,7354.853980004369,-1351.772540742358
mtf_pullback,2021,-0.19209674475849248,161,0.5433281255281052,17905.726095010206,-4071.6450229257125
mtf_pullback,2022,0.014894585118829129,46,1.150113884728836,5548.858742500889,-312.1620679145806
mtf_pullback,2023,-0.07520731496606048,71,0.6104062606292849,10096.032515003593,-157.0897594693973
mtf_pullback,2024,0.020746529605174757,59,1.1886026708348758,7064.857787506222,-67.27662286674308
mtf_pullback,2025,-0.024900437236482498,51,0.8023664390631315,7547.718235002655,-210.1496726162946
mtf_pullback,2026,0.028185059392913603,32,1.5557747849299903,3725.521875003632,-924.7098587657755
ml_logit,2014,-0.06176329561347149,1674,0.9687621788202823,191652.8532851041,-32723.32270297951
ml_logit,2015,-0.08078947425249328,259,0.8338277642540382,37015.78043750487,-3258.958772185069
ml_logit,2016,-0.025304238247064847,286,0.9504831024350626,37374.800967508156,-2348.6475754794437
ml_logit,2017,-0.0024313708676677592,92,0.9661946335412536,16160.759265009088,-841.2092686952911
ml_logit,2018,0.020068208363137163,88,1.1296641697159069,14364.27434250711,-563.2152088118493
ml_logit,2019,-0.016836420162066545,43,0.7853750360553965,8175.824180005492,-436.83135827838197
ml_logit,2020,-0.009889459061457995,158,0.9668358999616646,24696.73587000601,-899.7181578319195
ml_logit,2021,0.009691287494067113,9,2.3224499868907964,1098.4650974999772,-179.765405223274
ml_logit,2022,0.051566520031208096,111,1.2890238744540663,12783.706797500112,-1316.1558405392054
ml_logit,2023,0.0448504310100053,139,1.2089673044575941,20382.78097501489,2545.036300916267
ml_logit,2024,-0.07005519418273576,189,0.7996759555645365,24430.48168500544,2769.529950684931
ml_logit,2025,-0.021054710038992175,94,0.8754624773212695,11235.144835002437,-1245.98253844774
ml_logit,2026,-0.019836554748933977,81,0.8313394257858934,10351.772145006671,384.38595406082175
ml_lgbm,2014,-0.07057933845871567,2610,0.9747796992371146,285138.82599265035,-34475.1020038392
ml_lgbm,2015,-0.12557055355975877,1278,0.9363126874853844,139336.6207600589,-13525.761491175455
ml_lgbm,2016,0.2100318339245857,1010,1.1173256791341128,128502.19873756284,-10597.819863424393
ml_lgbm,2017,-0.10412452506930014,854,0.9222130899220117,137698.94166757545,-12274.579768096843
ml_lgbm,2018,-0.10514971941219964,749,0.9088537937175236,100863.03610756932,-8713.187799306568
ml_lgbm,2019,-0.23353416409726502,756,0.7756263665168887,106320.27456006008,-10459.74354481156
ml_lgbm,2020,-0.07106165482088678,991,0.9525165236557808,89369.33015253933,-7915.624549121348
ml_lgbm,2021,-0.1178904255818497,865,0.9016341368282697,76406.91233002994,-7860.102767993193
ml_lgbm,2022,0.011923741686561407,1230,0.9995528172731678,81975.88873752148,-10472.297843268942
ml_lgbm,2023,-0.07684200566248511,926,0.9461916036623067,75984.0512500291,-6015.322183476388
ml_lgbm,2024,-0.06101621677801328,996,0.9613562324463116,74393.04749004122,-997.4162688790708
ml_lgbm,2025,-0.1646314463239772,955,0.8849570047860995,61261.90875252503,-2777.721395396836
ml_lgbm,2026,-0.040063021651309816,752,0.9598982358633278,45485.406027526886,-1579.945419923904
