candidate,spec_id,dimension,state,trades,pnl_jpy,win_rate,profit_factor
v2_d1_tsmom,v2_d1_tsmom,month_vol,LOW_VOL,259,224892.37777334376,0.33976833976833976,1.1768829553561833
v2_h4_ema,v2_h4_ema,regime4h,HIGH_VOL,76,71677.84671306556,0.42105263157894735,1.6278293028286568
v2_h4_ema,v2_h4_ema,regime4h,NEUTRAL,351,-53332.619350437795,0.3333333333333333,0.9179110142846801
v2_h4_ema,v2_h4_ema,regime4h,TREND,469,27458.62403590411,0.3390191897654584,1.0316223140207623
v2_h4_ema,v2_h4_ema,month_dir,DOWN,156,304443.2198144817,0.4166666666666667,2.257048762525991
v2_h4_ema,v2_h4_ema,month_dir,FLAT,614,-417919.42739372526,0.31107491856677527,0.6417741175208753
v2_h4_ema,v2_h4_ema,month_dir,UP,126,159280.0589777754,0.4126984126984127,1.7130911193529064
v2_h4_ema,v2_h4_ema,month_vol,HIGH_VOL,283,167735.26385301776,0.4028268551236749,1.3653834790615669
v2_h4_ema,v2_h4_ema,month_vol,LOW_VOL,613,-121931.41245448586,0.3164763458401305,0.8960627066908893
v2_trend_carry,v2_trend_carry,regime4h,HIGH_VOL,10,17524.27880472963,0.5,2.8338189172808796
v2_trend_carry,v2_trend_carry,regime4h,NEUTRAL,36,19841.760645836788,0.3611111111111111,1.4807469292018303
v2_trend_carry,v2_trend_carry,regime4h,RANGE,33,111975.66491218013,0.45454545454545453,3.6869398103463817
v2_trend_carry,v2_trend_carry,regime4h,TREND,78,71897.13410401193,0.34615384615384615,1.6406399924518913
v2_trend_carry,v2_trend_carry,month_dir,DOWN,31,19756.558514347504,0.45161290322580644,1.462153763995242
v2_trend_carry,v2_trend_carry,month_dir,FLAT,95,188183.74170705548,0.3473684210526316,2.487695928238495
v2_trend_carry,v2_trend_carry,month_dir,UP,31,13298.538245355445,0.41935483870967744,1.3747361618575644
v2_trend_carry,v2_trend_carry,month_vol,HIGH_VOL,35,6009.913498066396,0.4,1.1457470407016164
v2_trend_carry,v2_trend_carry,month_vol,LOW_VOL,122,215228.92496869204,0.3770491803278688,2.3164266931040736
v2_xpair_strength,v2_xpair_strength,regime4h,HIGH_VOL,33,-4677.00231643414,0.48484848484848486,0.891801543443625
v2_xpair_strength,v2_xpair_strength,regime4h,NEUTRAL,88,-35758.294974396165,0.38636363636363635,0.5998567474827503
v2_xpair_strength,v2_xpair_strength,regime4h,RANGE,134,10779.869432519306,0.4701492537313433,1.0971397007550538
v2_xpair_strength,v2_xpair_strength,regime4h,TREND,219,-46790.59912819865,0.4155251141552511,0.7994710231178844
v2_xpair_strength,v2_xpair_strength,month_dir,DOWN,92,23919.24230189532,0.5,1.2871848637563206
v2_xpair_strength,v2_xpair_strength,month_dir,FLAT,269,-124931.05664311894,0.37174721189591076,0.565044906559654
v2_xpair_strength,v2_xpair_strength,month_dir,UP,113,24565.78735471396,0.5132743362831859,1.2309195775124475
v2_xpair_strength,v2_xpair_strength,month_vol,HIGH_VOL,123,-37958.0809112437,0.3983739837398374,0.7410539712407153
v2_xpair_strength,v2_xpair_strength,month_vol,LOW_VOL,351,-38487.94607526595,0.4415954415954416,0.8834799315342202
v2_session_breakout,v2_session_breakout,regime4h,HIGH_VOL,260,30949.416647048158,0.35,1.0448100852493487
v2_session_breakout,v2_session_breakout,regime4h,NEUTRAL,787,-115012.35215059845,0.3290978398983482,0.9446738510544284
v2_session_breakout,v2_session_breakout,regime4h,RANGE,1353,-27345.245519654185,0.34146341463414637,0.9919581976519746
v2_session_breakout,v2_session_breakout,regime4h,TREND,1460,-317816.33462304366,0.32945205479452055,0.9165960820537752
v2_session_breakout,v2_session_breakout,month_dir,DOWN,761,408912.1291304643,0.3968462549277267,1.226192235841651
v2_session_breakout,v2_session_breakout,month_dir,FLAT,2254,-1256326.265750118,0.30124223602484473,0.7935643768182663
v2_session_breakout,v2_session_breakout,month_dir,UP,845,418189.62097340566,0.36923076923076925,1.2003944358252245
v2_session_breakout,v2_session_breakout,month_vol,HIGH_VOL,1460,-6455.21920056513,0.3452054794520548,0.9983618632952492
v2_session_breakout,v2_session_breakout,month_vol,LOW_VOL,2400,-422769.2964456829,0.32875,0.9300034121014088
v2_ml_d1_logit,v2_ml_d1_logit,regime4h,HIGH_VOL,15,-9446.550753212061,0.4,0.448204283568805
v2_ml_d1_logit,v2_ml_d1_logit,regime4h,NEUTRAL,45,-28586.993012017203,0.4,0.4621331242246534
v2_ml_d1_logit,v2_ml_d1_logit,regime4h,RANGE,34,4552.11876762529,0.5882352941176471,1.205398586556236
v2_ml_d1_logit,v2_ml_d1_logit,regime4h,TREND,61,-26028.287911853353,0.4098360655737705,0.5261542788113163
v2_ml_d1_logit,v2_ml_d1_logit,month_dir,DOWN,40,-40389.408167568836,0.3,0.26398288045977547
v2_ml_d1_logit,v2_ml_d1_logit,month_dir,FLAT,99,-27635.891897487218,0.45454545454545453,0.6724332889519198
v2_ml_d1_logit,v2_ml_d1_logit,month_dir,UP,16,8515.587155598743,0.75,2.0489929027479596
v2_ml_d1_logit,v2_ml_d1_logit,month_vol,HIGH_VOL,22,-11198.270448299394,0.4090909090909091,0.5515789439177813
v2_ml_d1_logit,v2_ml_d1_logit,month_vol,LOW_VOL,133,-48311.44246115794,0.45112781954887216,0.6052601491310244
trend_ema_adx,trend_ema_adx,regime4h,HIGH_VOL,274,-88137.76349472482,0.3029197080291971,0.8052487164849245
trend_ema_adx,trend_ema_adx,regime4h,NEUTRAL,981,-135618.77672500277,0.3333333333333333,0.9099553903380648
trend_ema_adx,trend_ema_adx,regime4h,RANGE,2168,-85584.85792809608,0.3118081180811808,0.9748338246733704
trend_ema_adx,trend_ema_adx,regime4h,TREND,776,-231132.3042912711,0.2963917525773196,0.8174693809144814
trend_ema_adx,trend_ema_adx,month_dir,DOWN,810,246990.68050178245,0.32469135802469135,1.1940351392232562
trend_ema_adx,trend_ema_adx,month_dir,FLAT,2639,-814915.1058787247,0.30314513073133764,0.8054326545740071
trend_ema_adx,trend_ema_adx,month_dir,UP,750,27450.72293784748,0.3373333333333333,1.02357321776686
trend_ema_adx,trend_ema_adx,month_vol,HIGH_VOL,1449,-421973.0733590374,0.31262939958592134,0.826350812373091
trend_ema_adx,trend_ema_adx,month_vol,LOW_VOL,2750,-118500.62908005739,0.31381818181818183,0.9717567681131165
trend_donchian,trend_donchian,regime4h,HIGH_VOL,200,-52361.07177779076,0.225,0.8991610019995774
trend_donchian,trend_donchian,regime4h,NEUTRAL,714,-733351.9045428238,0.2030812324929972,0.5989052159260257
trend_donchian,trend_donchian,regime4h,RANGE,1123,-141908.870984887,0.25467497773820125,0.9413666148663871
trend_donchian,trend_donchian,regime4h,TREND,806,-61877.23753091268,0.25930521091811415,0.965747840669752
trend_donchian,trend_donchian,month_dir,DOWN,542,206236.69363581552,0.2988929889298893,1.1771048834638498
trend_donchian,trend_donchian,month_dir,FLAT,1773,-1791908.3542086284,0.20248166948674562,0.5860039291423225
trend_donchian,trend_donchian,month_dir,UP,528,596172.5757363983,0.3106060606060606,1.551188124707224
trend_donchian,trend_donchian,month_vol,HIGH_VOL,899,-273824.70873522374,0.25139043381535037,0.8715092421435023
trend_donchian,trend_donchian,month_vol,LOW_VOL,1944,-715674.3761011906,0.2361111111111111,0.8389332367597373
trend_tsmom,trend_tsmom,regime4h,HIGH_VOL,86,-11139.398565399717,0.36046511627906974,0.9409792512290607
trend_tsmom,trend_tsmom,regime4h,NEUTRAL,170,-59616.99400132384,0.3411764705882353,0.8695304778050588
trend_tsmom,trend_tsmom,regime4h,RANGE,215,159215.22750772536,0.386046511627907,1.314942995985031
trend_tsmom,trend_tsmom,regime4h,TREND,580,-146688.71050358668,0.33275862068965517,0.9075077206866475
trend_tsmom,trend_tsmom,month_dir,DOWN,242,296620.2972250371,0.47107438016528924,1.5882401323490216
trend_tsmom,trend_tsmom,month_dir,FLAT,575,-894508.9126744316,0.23478260869565218,0.4941713762611336
trend_tsmom,trend_tsmom,month_dir,UP,234,539658.7398868097,0.49572649572649574,2.161759751312748
trend_tsmom,trend_tsmom,month_vol,HIGH_VOL,382,88132.52919582538,0.3586387434554974,1.0941047541027689
trend_tsmom,trend_tsmom,month_vol,LOW_VOL,669,-146362.40475841024,0.34080717488789236,0.9187162469142119
mr_rsi_bb,mr_rsi_bb,regime4h,HIGH_VOL,132,-1357.470444089793,0.5303030303030303,0.9905074502437231
mr_rsi_bb,mr_rsi_bb,regime4h,NEUTRAL,535,-27412.807778924318,0.48598130841121495,0.9549360486274866
mr_rsi_bb,mr_rsi_bb,regime4h,RANGE,1149,-222072.94797553413,0.46736292428198434,0.8326304591362136
mr_rsi_bb,mr_rsi_bb,regime4h,TREND,838,-120014.18969794063,0.47613365155131265,0.8767753779298653
mr_rsi_bb,mr_rsi_bb,month_dir,DOWN,550,-120959.40977284347,0.4709090909090909,0.8192486997569783
mr_rsi_bb,mr_rsi_bb,month_dir,FLAT,1534,-106968.77440765148,0.4895697522816167,0.9371003348185061
mr_rsi_bb,mr_rsi_bb,month_dir,UP,570,-142929.23171599396,0.44912280701754387,0.7905099959075871
mr_rsi_bb,mr_rsi_bb,month_vol,HIGH_VOL,923,-221151.98376961262,0.4496208017334778,0.8124890681543606
mr_rsi_bb,mr_rsi_bb,month_vol,LOW_VOL,1731,-149705.43212687626,0.49162333911034084,0.9200587378490963
mr_zscore,mr_zscore,regime4h,HIGH_VOL,335,-55351.73236933821,0.42388059701492536,0.8465202462431042
mr_zscore,mr_zscore,regime4h,NEUTRAL,619,21249.5815658439,0.46365105008077545,1.0334696448753549
mr_zscore,mr_zscore,regime4h,RANGE,756,-141807.02850104397,0.4166666666666667,0.8344241286196061
mr_zscore,mr_zscore,regime4h,TREND,1531,-61264.639921781374,0.42129327237099934,0.9648850181288956
mr_zscore,mr_zscore,month_dir,DOWN,789,-266368.8700125291,0.3700887198986058,0.7346935095435642
mr_zscore,mr_zscore,month_dir,FLAT,1794,251778.25080637346,0.47435897435897434,1.1385431674680648
mr_zscore,mr_zscore,month_dir,UP,658,-222583.20002016408,0.3738601823708207,0.7129214318886721
mr_zscore,mr_zscore,month_vol,HIGH_VOL,1202,-138231.76624135204,0.413477537437604,0.9005242860201611
mr_zscore,mr_zscore,month_vol,LOW_VOL,2039,-98942.05298496765,0.4374693477194703,0.9551703495484365
regime_switch,regime_switch,regime4h,HIGH_VOL,28,-8624.072954157726,0.39285714285714285,0.47664294799232987
regime_switch,regime_switch,regime4h,NEUTRAL,126,-51342.9777089379,0.3333333333333333,0.6462479720448123
regime_switch,regime_switch,regime4h,RANGE,2846,-411371.95039345993,0.3573436401967674,0.8698082126485357
regime_switch,regime_switch,regime4h,TREND,1171,-124227.09268520829,0.3210930828351836,0.9089939017668782
regime_switch,regime_switch,month_dir,DOWN,827,9902.594982539784,0.373639661426844,1.011023769976113
regime_switch,regime_switch,month_dir,FLAT,2499,-505166.83601166744,0.34093637454981995,0.8222062192202091
regime_switch,regime_switch,month_dir,UP,845,-100301.8527126361,0.33727810650887574,0.8940615596431747
regime_switch,regime_switch,month_vol,HIGH_VOL,1301,64122.70117213974,0.37355880092236743,1.0438881359831773
regime_switch,regime_switch,month_vol,LOW_VOL,2870,-659688.7949139036,0.3344947735191638,0.7954673783414051
mtf_pullback,mtf_pullback,regime4h,HIGH_VOL,4,180.95520635067078,0.5,1.0211004976906521
mtf_pullback,mtf_pullback,regime4h,NEUTRAL,143,21944.668811965865,0.5034965034965035,1.088989551035959
mtf_pullback,mtf_pullback,regime4h,RANGE,213,-171410.72086075545,0.3755868544600939,0.6260237318343744
mtf_pullback,mtf_pullback,regime4h,TREND,404,-257356.9255128887,0.400990099009901,0.6977559510434262
mtf_pullback,mtf_pullback,month_dir,DOWN,122,-72117.89292148328,0.4180327868852459,0.7140377173713047
mtf_pullback,mtf_pullback,month_dir,FLAT,478,-357847.81921983475,0.37656903765690375,0.6519678496658581
mtf_pullback,mtf_pullback,month_dir,UP,164,23323.689785990427,0.5182926829268293,1.0819494337998066
mtf_pullback,mtf_pullback,month_vol,HIGH_VOL,214,-145044.1051401572,0.4252336448598131,0.7007312035952097
mtf_pullback,mtf_pullback,month_vol,LOW_VOL,550,-261597.91721517043,0.4090909090909091,0.7578573207842209
ml_logit,ml_logit,regime4h,HIGH_VOL,1236,108128.7998882799,0.5210355987055016,1.0587987832067498
ml_logit,ml_logit,regime4h,NEUTRAL,948,-80156.27205211755,0.49050632911392406,0.9438833335832167
ml_logit,ml_logit,regime4h,RANGE,1088,27932.763359565422,0.515625,1.017446068362697
ml_logit,ml_logit,regime4h,TREND,2695,-383162.2545407159,0.48385899814471245,0.9129194780865372
ml_logit,ml_logit,month_dir,DOWN,1569,-260901.5992494989,0.48311026131293816,0.8992196234358366
ml_logit,ml_logit,month_dir,FLAT,3118,-102137.65908322058,0.50096215522771,0.9782495789767287
ml_logit,ml_logit,month_dir,UP,1280,35782.29498773129,0.5109375,1.0180370123200206
ml_logit,ml_logit,month_vol,HIGH_VOL,2389,78770.58826539008,0.5177898702385936,1.0209000515214415
ml_logit,ml_logit,month_vol,LOW_VOL,3578,-406027.5516103783,0.485466741196199,0.9261716354620413
ml_lgbm,ml_lgbm,regime4h,HIGH_VOL,1960,52005.237077481026,0.5198979591836734,1.0256580298677658
ml_lgbm,ml_lgbm,regime4h,NEUTRAL,2906,-413731.09904833516,0.47522367515485203,0.871075209069325
ml_lgbm,ml_lgbm,regime4h,RANGE,4505,-146460.09449232506,0.4903440621531632,0.9693099220063985
ml_lgbm,ml_lgbm,regime4h,TREND,6883,-198925.9679824395,0.5051576347522883,0.9735840363526284
ml_lgbm,ml_lgbm,month_dir,DOWN,3747,-185312.2954245652,0.4923939151321057,0.9554825063290061
ml_lgbm,ml_lgbm,month_dir,FLAT,9109,-366070.85008863977,0.49752991546821823,0.9621365408117509
ml_lgbm,ml_lgbm,month_dir,UP,3398,-155728.77893241378,0.5029429075927015,0.9580000392966356
ml_lgbm,ml_lgbm,month_vol,HIGH_VOL,6408,133129.34873673695,0.5149812734082397,1.0190424490352716
ml_lgbm,ml_lgbm,month_vol,LOW_VOL,9846,-840241.2731823556,0.4860857200893764,0.9203374824069708
