candidate,year,return,trades,profit_factor,cost_jpy,swap_jpy
v6_trend_carry_mkt_5p,2014,0.04726933540869571,12,8.034391728834288,333.67821499991385,-5442.859174933869
v6_trend_carry_mkt_5p,2015,0.022495097220150306,13,0.884573528741896,290.6120425000406,-2532.9096014453876
v6_trend_carry_mkt_5p,2016,0.016121831713076684,14,0.8358569863846566,244.82117749999185,-1172.1805060583044
v6_trend_carry_mkt_5p,2017,-0.0069101995859478516,12,1.9814447572026916,362.4743399999633,-2641.1166472328096
v6_trend_carry_mkt_5p,2018,-0.014861163558314239,19,0.5684744827263899,421.41950250012076,3906.730801715097
v6_trend_carry_mkt_5p,2019,0.0008227093033323918,7,0.3807882521666847,185.94467499998808,587.926460570606
v6_trend_carry_mkt_5p,2020,-0.0021515775496540046,17,1.1405319401995044,563.6408150000232,-4178.512491623374
v6_trend_carry_mkt_5p,2021,0.00814574656415612,8,164.5919682628594,283.6063075001205,32899.38990410954
v6_trend_carry_mkt_5p,2022,0.055889834412761186,7,2.4352363913760735,282.16693249995524,-1141.3166894002998
v6_trend_carry_mkt_5p,2023,0.022373604258683732,8,1.537548223213339,264.24209500003883,6004.638613232177
v6_trend_carry_mkt_5p,2024,0.02443416200126114,22,0.15684459110755108,798.5922725000229,-608.1850669190968
v6_trend_carry_mkt_5p,2025,-0.018901691838340118,15,0.4104803797459011,756.309177500092,-1114.4885665040579
v6_trend_carry_mkt_5p,2026,0.0023030654704052633,8,1.065523261464928,362.0919050000912,-321.9636443509935
v6_carry_trend_mkt_7p,2014,0.044301706406125296,15,7.007041015283379,475.8831199998741,-4039.253464449578
v6_carry_trend_mkt_7p,2015,0.010382248944070804,17,0.6081124510280488,449.12516250005444,-2065.910403897785
v6_carry_trend_mkt_7p,2016,0.013213843437102968,15,0.8030042817740404,322.32117750001595,-758.4223231464496
v6_carry_trend_mkt_7p,2017,-0.0023025813546847518,10,1.1400980200943418,305.6664499999584,-2223.8800577279007
v6_carry_trend_mkt_7p,2018,-0.017502513734788838,16,0.7070075550724803,419.0598875001368,3962.629813455998
v6_carry_trend_mkt_7p,2019,0.00632188075451956,7,0.22309537616067068,220.3073300000491,645.5589911715883
v6_carry_trend_mkt_7p,2020,-0.007333739871771439,17,1.674406125175789,664.0013899999575,-3919.3152085811735
v6_carry_trend_mkt_7p,2021,0.013721717160589897,8,284.0306143135166,314.1063075001099,32930.18159888885
v6_carry_trend_mkt_7p,2022,0.03554870696738033,12,0.6263701325572362,476.53622999996753,5433.900398645944
v6_carry_trend_mkt_7p,2023,0.04310134798143417,6,91.3536749294471,148.945657500023,6301.8109662566185
v6_carry_trend_mkt_7p,2024,0.044300785573081036,5,0.0,200.44430000006503,2553.3905772151484
v6_carry_trend_mkt_7p,2025,0.002464302147308528,9,2.611801757836248,718.1815274999815,5589.8717411218095
v6_carry_trend_mkt_7p,2026,0.012124927127970864,2,,96.50549500000653,85.89493284342124
v6_carry_trend_daily_mkt_7p,2014,0.020565879623654748,18,3.3816106421547625,493.125492499999,-3579.2564288326475
v6_carry_trend_daily_mkt_7p,2015,0.0163017173987956,29,0.8023189278789319,995.9756425000589,-2104.7411075229306
v6_carry_trend_daily_mkt_7p,2016,0.031189542544936666,26,1.6352230601192226,662.7265425000093,-577.2269178379245
v6_carry_trend_daily_mkt_7p,2017,-0.006087474724618458,23,0.9373614633004766,659.4132500000583,-2552.250125272772
v6_carry_trend_daily_mkt_7p,2018,-0.009092138613851608,22,0.7798137712851618,471.8794475001235,3686.4091179047446
v6_carry_trend_daily_mkt_7p,2019,-0.0037539953226303213,26,0.556660822940616,1099.8403874999956,444.6364532968561
v6_carry_trend_daily_mkt_7p,2020,-0.011989498533725107,28,1.084001096974631,1051.71568500001,-3589.135952269119
v6_carry_trend_daily_mkt_7p,2021,0.014691195291474335,12,41.57119960616685,548.5004975000134,32524.94167863962
v6_carry_trend_daily_mkt_7p,2022,0.0644746033380319,17,4.183895248033608,537.7804024999336,5411.191874873401
v6_carry_trend_daily_mkt_7p,2023,0.04638443753963051,12,7.377390283150627,593.0092224999457,23130.568671983623
v6_carry_trend_daily_mkt_7p,2024,0.06592709544319786,1,0.0,16.301872500006088,239.52946243855524
v6_carry_trend_daily_mkt_7p,2025,0.013325138840338369,7,3.4622816574581896,713.3735325000456,1786.425355191232
v6_carry_trend_daily_mkt_7p,2026,-0.001362257610852069,7,0.04996759704833409,606.5038725000568,60.13594796229823
