candidate,is_v2,params,full_n_trades,full_net_return,full_sharpe,full_profit_factor,full_max_drawdown,full_cost_ratio,A_n_trades,A_net_return,A_sharpe,A_profit_factor,A_max_drawdown,A_cost_ratio,B_n_trades,B_net_return,B_sharpe,B_profit_factor,B_max_drawdown,B_cost_ratio
v5_carry_trend_weekly_10p,True,"{""sizing"": ""risk_stop""}",206,0.037193,0.08591,1.128403,-0.091004,,107,-0.031631,-0.129029,1.351126,-0.085656,0.067091,49,0.053745,0.288842,0.605945,-0.074964,
v5_carry_trend_daily_10p,True,"{""threshold"": 0.5}",364,0.103883,0.182267,1.265298,-0.097934,0.248165,205,-0.005035,-0.004257,1.627524,-0.097934,0.061117,86,0.099697,0.435876,0.571858,-0.088084,
