candidate,year,return,trades,profit_factor,cost_jpy,swap_jpy
v5_carry_trend_weekly_10p,2014,0.014081937981004877,9,1.659997878084536,259.3665296542009,-756.5370628953508
v5_carry_trend_weekly_10p,2015,-0.024772753063627362,20,0.5222587001739765,544.209467474509,-2597.663398104781
v5_carry_trend_weekly_10p,2016,-0.009106273782158336,16,0.4648932959099717,364.3677549447998,177.75773293567352
v5_carry_trend_weekly_10p,2017,-0.02437218467163893,17,0.26790300079250207,399.46938508948375,-1933.4792665605994
v5_carry_trend_weekly_10p,2018,-0.009729058307574201,18,0.9678258424498012,367.8053620569653,5889.095300946872
v5_carry_trend_weekly_10p,2019,0.005485318326692301,6,0.5791488406272384,200.81411025262398,-607.8789000310376
v5_carry_trend_weekly_10p,2020,0.003727460971552521,13,2.3572305558504745,448.7493017430757,-3017.865860305154
v5_carry_trend_weekly_10p,2021,0.008733213334555678,8,111.25664059117747,307.52321355457957,18477.029820271415
v5_carry_trend_weekly_10p,2022,0.02772631795735836,10,0.037619694139568303,307.21702700148273,1853.1266998683168
v5_carry_trend_weekly_10p,2023,0.007403908737255271,11,0.6513153797893343,732.4887266431964,12612.01974426138
v5_carry_trend_weekly_10p,2024,0.03940323421272196,9,0.1357135777572688,539.9216395487848,2246.2069855404748
v5_carry_trend_weekly_10p,2025,-0.034707736777959575,15,0.9539926989228005,841.0330840308137,1469.8123419119092
v5_carry_trend_weekly_10p,2026,0.009321327412966873,4,2.112717695549632,151.9465990883283,-123.74723859661977
v5_carry_trend_daily_10p,2014,0.03692800358092141,13,3.747103985333975,378.3996082668752,-3230.2454315961504
v5_carry_trend_daily_10p,2015,-0.0007595058955549572,40,0.7640678095949734,1781.8293448783584,-2404.2307045657262
v5_carry_trend_daily_10p,2016,0.01907530532130708,17,1.2163568509628961,493.3871016033625,-450.55909521415197
v5_carry_trend_daily_10p,2017,-0.01699575071479187,27,0.7582709494332409,895.542298745965,-2012.447768032803
v5_carry_trend_daily_10p,2018,-0.02890154885024454,39,0.4948629167696386,1109.3254067305006,5151.0830673043
v5_carry_trend_daily_10p,2019,-0.02131124415397323,24,0.11018367199165735,785.193921273459,850.0143226080706
v5_carry_trend_daily_10p,2020,0.0042347103317188495,29,1.580107703425947,1053.8573755695018,-4140.116512409195
v5_carry_trend_daily_10p,2021,-0.0023280049291838356,16,14.598698227051303,880.6172312880417,35404.67918245478
v5_carry_trend_daily_10p,2022,0.0508034501156196,18,0.944494684769207,598.7101590202694,7824.861396434979
v5_carry_trend_daily_10p,2023,0.0190749660561238,22,0.337441447702477,1088.2273626143995,391.67751728926527
v5_carry_trend_daily_10p,2024,0.058433401653446015,13,0.3855709774193855,1003.2360615891656,7345.646653346589
v5_carry_trend_daily_10p,2025,-0.026241550056830154,24,0.840126448672954,2113.1707980600604,4380.06868700305
v5_carry_trend_daily_10p,2026,-0.0066984538786313275,9,0.3265466351948166,550.8484800036731,-128.71600509638517
