candidate,is_v2,family,start,end,years,net_return,cagr,sharpe,sortino,max_drawdown,annual_vol,net_profit_jpy,recovery_factor,n_trades,profit_factor,win_rate,avg_win_jpy,avg_loss_jpy,payoff_ratio,expectancy_jpy,expectancy_r,max_consecutive_losses,trades_per_year,avg_bars_held,total_cost_jpy,swap_jpy,gross_mid_pnl_jpy,cost_ratio,cost_per_trade_jpy,turnover_annual,psr_vs_zero,t_stat,positive_year_ratio,max_single_year_share,ret_A,ret_B,positive_pairs,max_regime_share,stress_pf,stress_net_return,dsr,n_trials_v2,final_params,param_changes,diag_top1_share,diag_top5_share,diag_pnl_ex_top5,diag_pf_ex_top5,diag_swap_share,diag_ret_2024_2026,gate_fail,status
v8_dollar_carry,True,dollar_carry,2014-01-02,2026-09-25,12.73,-0.01495,-0.001183,0.017552,0.024772,-0.173093,0.062469,-14950.334935,-0.081669,44,1.748841,0.295455,16411.473346,-3935.310654,4.170312,2076.239164,0.470455,11,3.456872,10506.181818,1238.896717,10814.846354,81778.573584,0.015149,28.156744,0.935851,0.524952,0.062596,0.46153846153846156,0.283100705457919,-0.11165669955177138,0.10886147795290158,4,0.6916432741142177,1.055904,-0.108808,0.09,345,"{""rule"": ""carry""}",1,0.8032656258997427,1.6807928009882163,-62193.50174654147,0.4901947601705161,0.11838326087129916,0.03464647775280616,trades;sharpe;positive_years;subperiod_not_positive;few_positive_pairs;deflated_sharpe;top5_trade_dependence;top1_trade_dependence,REJECTED
v8_dollar_carry_trend,True,dollar_carry,2014-01-02,2026-09-25,12.73,-0.084669,-0.006927,-0.136052,-0.187912,-0.212045,0.043979,-84668.603912,-0.350002,122,0.717033,0.385246,3874.12062,-3385.871377,1.144202,-588.989214,-0.096537,20,9.584965,1778.729508,6507.150093,3918.506671,-69268.04073,,53.337296,3.10126,0.313564,-0.485216,0.38461538461538464,0.5021726424851162,-0.05375561009460261,-0.03266914356102779,1,1.0,0.577063,-0.121595,0.0306,345,"{""rule"": ""carry_and_trend""}",1,,,-156291.92501515162,0.38453293067449273,,-0.08441031142838717,profit_factor;sharpe;positive_years;single_year_dependence;subperiod_not_positive;fragile_to_cost_2x;few_positive_pairs;single_regime_dependence;deflated_sharpe;top5_trade_dependence;top1_trade_dependence,REJECTED
