candidate,is_v2,params,full_n_trades,full_net_return,full_sharpe,full_profit_factor,full_max_drawdown,full_cost_ratio,A_n_trades,A_net_return,A_sharpe,A_profit_factor,A_max_drawdown,A_cost_ratio,B_n_trades,B_net_return,B_sharpe,B_profit_factor,B_max_drawdown,B_cost_ratio
v9_tsmom_multi,True,"{""agree"": ""all""}",1579,-0.152883,-0.073177,0.933949,-0.35022,1.2492,785,-0.123411,-0.134075,0.925829,-0.299144,1.050639,446,-0.090816,-0.222005,0.86258,-0.160044,
v9_tsmom_multi,True,"{""agree"": ""majority""}",1448,-0.335964,-0.188638,0.841875,-0.395955,,734,-0.24922,-0.269817,0.793359,-0.350972,,422,-0.052872,-0.083774,0.946375,-0.245121,0.789643
