candidate,pair,trades,pnl_jpy,profit_factor,win_rate,avg_cost_jpy,swap_jpy
v12_carry_timed,AUDJPY,12,-15269.62241383853,0.7871653615373235,0.25,82.04166666666269,13553.443832484812
v12_carry_timed,AUDUSD,11,-40792.69757477782,0.36148699672521445,0.18181818181818182,109.46717295454799,2895.3409846884215
v12_carry_timed,EURJPY,8,-31097.280768908106,0.39046592577489664,0.375,142.0625000000033,3046.193557569125
v12_carry_timed,EURUSD,15,89228.48234487537,3.3982476614058266,0.6666666666666666,57.20040400001619,9345.13986605309
v12_carry_timed,GBPJPY,8,-5930.168118619444,0.7845403841158394,0.375,82.24999999998326,13239.166386470675
v12_carry_timed,GBPUSD,5,-14521.345353025567,0.3768890084307872,0.6,61.32538350002401,131.7386772779741
v12_carry_timed,NZDUSD,10,-53893.98131786441,0.3141684756126312,0.2,110.48257924997623,5062.998075492084
v12_carry_timed,USDCAD,7,15015.170164745958,1.7206360641875857,0.42857142857142855,76.70734193558384,-238.6988001232876
v12_carry_timed,USDCHF,11,75471.09188958831,8.573323385937028,0.7272727272727273,147.11027258487252,8731.884847605701
v12_carry_timed,USDJPY,9,47244.18418494348,3.1387049257356177,0.7777777777777778,65.16666666666464,15594.880720157807
