candidate,is_v2,params,full_n_trades,full_net_return,full_sharpe,full_profit_factor,full_max_drawdown,full_cost_ratio,A_n_trades,A_net_return,A_sharpe,A_profit_factor,A_max_drawdown,A_cost_ratio,B_n_trades,B_net_return,B_sharpe,B_profit_factor,B_max_drawdown,B_cost_ratio
v12_carry_timed,True,"{""lookback"": 63}",140,0.145777,0.182907,1.26201,-0.191226,0.163992,58,-0.05293,-0.155134,0.773681,-0.123611,,43,0.135152,0.469233,1.769135,-0.109907,0.044024
v12_carry_timed,True,"{""lookback"": 126}",127,0.176544,0.213438,1.379295,-0.161638,0.131181,58,0.054384,0.184842,1.309023,-0.121253,0.119431,36,0.083406,0.292642,1.549266,-0.146704,0.104782
