candidate,year,return,trades,profit_factor,cost_jpy,swap_jpy
v9_tsmom_multi,2014,0.03143174740365229,105,1.7987297532844666,8355.46912125582,-13929.733773259604
v9_tsmom_multi,2015,0.0936476366483272,89,1.6339335891687257,7544.097852948929,-17223.327544365242
v9_tsmom_multi,2016,-0.08174161137669811,100,0.3983969076017254,9011.494792730547,-6135.120912394025
v9_tsmom_multi,2017,-0.10954094815107285,114,0.4727426074779981,9516.544281318833,-11151.660205837054
v9_tsmom_multi,2018,-0.042845272251089694,95,0.6028099533187231,9462.044119180877,-8800.070471047022
v9_tsmom_multi,2019,-0.016440677838594264,98,0.8233220367963932,11096.367847510279,-7025.75372424991
v9_tsmom_multi,2020,0.06322764520183854,103,1.4575226615758992,8301.117785896457,-13011.249369184128
v9_tsmom_multi,2021,-0.06393317119097885,81,0.5702923337319691,8882.258722505163,-9968.392922994783
v9_tsmom_multi,2022,0.0053273558725785986,95,1.0274850469726073,12419.715901107815,-3330.6461041070193
v9_tsmom_multi,2023,-0.01098087614094112,89,0.76362925249689,10729.473297236596,-2446.467040970701
v9_tsmom_multi,2024,-0.017009939747242853,110,0.95151632470947,14942.669814579973,4646.954207220925
v9_tsmom_multi,2025,-0.04337402980575,91,0.8895941603678532,10168.98480652921,-7641.378917777832
v9_tsmom_multi,2026,-0.027520144846291728,61,0.5338216924829541,10123.933103012145,-1006.3690646096176
