candidate,is_v2,params,full_n_trades,full_net_return,full_sharpe,full_profit_factor,full_max_drawdown,full_cost_ratio,A_n_trades,A_net_return,A_sharpe,A_profit_factor,A_max_drawdown,A_cost_ratio,B_n_trades,B_net_return,B_sharpe,B_profit_factor,B_max_drawdown,B_cost_ratio
v10_carry_vix,True,"{""calm"": ""below_median""}",752,-0.037451,-0.010059,0.970949,-0.295454,,339,-0.12743,-0.342774,0.787185,-0.191849,,206,0.123622,0.486802,1.367708,-0.078444,0.28642
v10_carry_vix,True,"{""calm"": ""below_p80""}",608,-0.111716,-0.070002,0.920584,-0.391453,,308,-0.24701,-0.539708,0.682716,-0.320614,,172,0.133958,0.440071,1.298012,-0.092554,0.28504
