candidate,pair,trades,pnl_jpy,profit_factor,win_rate,avg_cost_jpy,swap_jpy
v13_ratemom,AUDJPY,7,-40960.15276146951,0.27853340077034977,0.14285714285714285,60.35714285714005,-5723.361821429987
v13_ratemom,AUDUSD,17,48394.81690248588,1.6105490859359772,0.47058823529411764,111.60474985293737,-15181.47404330555
v13_ratemom,EURJPY,9,1514.012860561359,1.0264541255465014,0.3333333333333333,79.38888888888745,-5758.800384301174
v13_ratemom,EURUSD,20,36532.553630540904,1.3527438553571869,0.4,45.03306775002916,-11172.702242072648
v13_ratemom,GBPJPY,9,-16156.273093467003,0.7365631150904376,0.2222222222222222,86.1111111111067,-3259.134621712718
v13_ratemom,GBPUSD,22,-45416.75993014141,0.6415966231207612,0.36363636363636365,54.53226522730747,-7856.959563350919
v13_ratemom,NZDUSD,15,-51921.85788562675,0.3846565881072815,0.3333333333333333,121.70863066665348,-4514.333267501381
v13_ratemom,USDCAD,21,-36455.60692381406,0.6283980152133536,0.42857142857142855,106.06178259516301,-9226.024370363015
v13_ratemom,USDCHF,17,27839.509612121816,1.3756833410857316,0.47058823529411764,108.25724747412967,-6134.557863369336
v13_ratemom,USDJPY,14,-42121.5203284935,0.5939655942040674,0.2857142857142857,27.64285714285931,-14893.84576112329
v13_carry_ratemom,AUDJPY,17,-83562.2920583519,0.34044935378797914,0.11764705882352941,80.17647058823965,10950.0228443947
v13_carry_ratemom,AUDUSD,14,17831.02081126575,1.3593941367229612,0.42857142857142855,118.88312767858,-4600.801568939607
v13_carry_ratemom,EURJPY,3,4943.390210793736,1.215070586614286,0.3333333333333333,97.16666666668932,3954.565896207484
v13_carry_ratemom,EURUSD,12,1265.6745074163618,1.0201831433075965,0.4166666666666667,37.51176541670596,7883.9199026956285
v13_carry_ratemom,GBPJPY,5,10205.530001586107,1.403343145860457,0.2,60.79999999999914,8475.709927669433
v13_carry_ratemom,GBPUSD,7,6131.900673872484,1.1219356610298685,0.2857142857142857,50.671812857166614,-111.5732558444299
v13_carry_ratemom,NZDUSD,8,-48831.812677393624,0.32049160134729393,0.25,106.45773187498105,486.8053273204987
v13_carry_ratemom,USDCAD,17,-36336.93449815178,0.5269148881799923,0.47058823529411764,120.79830349749548,-5292.109277773974
v13_carry_ratemom,USDCHF,15,9564.300895241391,1.13855992234066,0.4666666666666667,144.5524633942552,29894.780168186535
v13_carry_ratemom,USDJPY,6,9392.00717519718,1.2753094033205588,0.5,32.99999999999127,8939.372729904115
