candidate,is_v2,family,start,end,years,net_return,cagr,sharpe,sortino,max_drawdown,annual_vol,net_profit_jpy,recovery_factor,n_trades,profit_factor,win_rate,avg_win_jpy,avg_loss_jpy,payoff_ratio,expectancy_jpy,expectancy_r,max_consecutive_losses,trades_per_year,avg_bars_held,total_cost_jpy,swap_jpy,gross_mid_pnl_jpy,cost_ratio,cost_per_trade_jpy,turnover_annual,psr_vs_zero,t_stat,positive_year_ratio,max_single_year_share,ret_A,ret_B,positive_pairs,max_regime_share,stress_pf,stress_net_return,dsr,n_trials_v2,final_params,param_changes,diag_top1_share,diag_top5_share,diag_pnl_ex_top5,diag_pf_ex_top5,diag_swap_share,diag_ret_2024_2026,gate_fail,status
v13_ratemom,True,rate_momentum,2014-01-02,2026-09-25,12.73,-0.159563,-0.013564,-0.177125,-0.245351,-0.260382,0.065215,-159563.284128,-0.559565,151,0.859501,0.370861,12972.474277,-8896.945657,1.458082,-786.432304,-0.096538,11,11.863358,1944.854305,12189.952039,-83721.193939,-22840.13194,,80.728159,7.645232,0.263547,-0.631698,0.3076923076923077,0.4643868350335989,-0.06084599345043196,-0.10511299530168372,4,1.0,0.747553,-0.262193,0.0555,356,"{""threshold"": 0.5}",2,,,-290558.2950630976,0.6562293974817132,,-0.12043781465695902,profit_factor;sharpe;positive_years;single_year_dependence;max_drawdown;subperiod_not_positive;fragile_to_cost_2x;few_positive_pairs;single_regime_dependence;deflated_sharpe;top5_trade_dependence;top1_trade_dependence,REJECTED
v13_carry_ratemom,True,rate_momentum,2014-01-02,2026-09-25,12.73,-0.132143,-0.011073,-0.172087,-0.233717,-0.288062,0.0555,-132143.220386,-0.445336,104,0.814395,0.355769,12973.249104,-8797.125848,1.474715,-1051.896298,-0.060536,9,8.170789,2033.894231,9699.227628,60580.692694,-160278.680024,,93.261804,5.822731,0.26936,-0.613731,0.3076923076923077,0.36759757204694915,-0.15736409325808964,0.029930925883762782,7,0.902295526571497,0.691368,-0.21256,0.057,356,"{""threshold"": 1.0}",2,,,-301076.4502800058,0.4891878961108442,,0.03953440879106895,profit_factor;sharpe;positive_years;max_drawdown;subperiod_not_positive;fragile_to_cost_2x;single_regime_dependence;deflated_sharpe;top5_trade_dependence;top1_trade_dependence,REJECTED
