candidate,is_v2,family,start,end,years,net_return,cagr,sharpe,sortino,max_drawdown,annual_vol,net_profit_jpy,recovery_factor,n_trades,profit_factor,win_rate,avg_win_jpy,avg_loss_jpy,payoff_ratio,expectancy_jpy,expectancy_r,max_consecutive_losses,trades_per_year,avg_bars_held,total_cost_jpy,swap_jpy,gross_mid_pnl_jpy,cost_ratio,cost_per_trade_jpy,turnover_annual,psr_vs_zero,t_stat,positive_year_ratio,max_single_year_share,ret_A,ret_B,positive_pairs,max_regime_share,stress_pf,stress_net_return,dsr,n_trials_v2,final_params,param_changes,diag_top1_share,diag_top5_share,diag_pnl_ex_top5,diag_pf_ex_top5,diag_swap_share,diag_ret_2024_2026,gate_fail,status
v3_carry_trend_xs,True,trend_carry,2014-01-02,2026-09-25,12.73,0.49979,0.032357,0.499562,0.727948,-0.133358,0.071594,499789.759214,2.450232,179,1.856672,0.402235,18121.632296,-6567.66395,2.75922,3363.22616,0.194948,9,14.063186,1207.670391,16649.224755,7203.450903,611463.256513,0.027228,93.012429,8.371386,0.962644,1.781638,0.6923076923076923,0.30188195174700544,0.2942086908204915,0.15884692310573434,5,0.6127696943783018,1.643618,0.343985,0.7029,13,"{""sizing"": ""risk_stop"", ""top_k"": 4}",3,0.6824930553474966,1.2431940639492598,-146407.07817699888,0.791662536218203,0.011965517797797715,0.06746038259669551,top5_trade_dependence;top1_trade_dependence,REJECTED
v3_carry_trend_mh,True,trend_carry,2014-01-02,2026-09-25,12.73,0.157835,0.01158,0.367133,0.501049,-0.086675,0.03391,157834.947148,1.530421,202,1.94296,0.386139,5389.316917,-1744.788482,3.088808,1009.965088,0.189345,10,15.870187,1113.435644,5597.199258,55818.355206,153791.791822,0.036395,27.708907,4.020767,0.903097,1.309344,0.6923076923076923,0.23194269675136284,0.0022622434813486247,0.1552215547164515,5,0.41571322619691786,1.238502,0.025991,0.5365,13,"{""threshold"": 0.5, ""trail"": ""none""}",3,0.5986910823340171,1.0987318945382476,-20142.584843727876,0.9068997749527192,0.2736020228933958,0.07341271948679151,sharpe;top5_trade_dependence;top1_trade_dependence,REJECTED
v3_carry_trend_7p,True,trend_carry,2014-01-02,2026-09-25,12.73,0.28098,0.019645,0.52569,0.728583,-0.082939,0.038958,280980.361888,2.604609,128,2.855838,0.40625,9213.64777,-2207.434482,4.173917,2432.380183,0.51246,7,10.056356,2082.09375,4138.942545,61395.170201,254088.435771,0.016289,32.335489,2.484381,0.968379,1.874821,0.8461538461538461,0.2445914188967825,0.07954016901426142,0.18659814489133364,7,0.5338615538314091,1.89702,0.154826,0.7473,13,"{""sizing"": ""risk_stop""}",1,0.3923007099805703,0.9253370567011447,23245.908951829457,1.1385623109408702,0.19719358451431493,0.09053937284264157,top1_trade_dependence,REJECTED
v3_carry_only,True,carry,2014-01-02,2026-09-25,12.73,0.463821,0.03039,0.392445,0.546436,-0.187934,0.085751,463821.472607,1.600045,28,5.31927,0.285714,78406.232182,-5896.014473,13.298175,18190.341714,0.700256,14,2.199828,7563.107143,1259.216365,179571.002385,331017.781979,0.003804,44.972013,0.992847,0.917975,1.399617,0.6153846153846154,0.36397642553155013,-0.045131383105478484,0.5330082554889888,6,0.8766553428139995,3.664325,0.294876,0.5865,13,"{""sizing"": ""vol_target""}",2,0.6107399597875116,1.186136303207231,-94804.72290148275,0.19602705064248893,0.35256347494357626,0.2626594704091614,trades;sharpe;subperiod_not_positive;single_regime_dependence;top5_trade_dependence;top1_trade_dependence,REJECTED
