candidate,pair,trades,pnl_jpy,profit_factor,win_rate,avg_cost_jpy,swap_jpy
v2_xpair_strength,AUDUSD,94,-22103.69747424594,0.6989480583787927,0.4148936170212766,39.55707611702144,-4626.563286891534
v2_xpair_strength,EURJPY,53,-8873.458606870066,0.8380711032772805,0.41509433962264153,32.08490566037477,-812.9906089041099
v2_xpair_strength,EURUSD,71,-10584.336389616987,0.8462054336422251,0.4225352112676056,19.799378063390744,-7162.280858561644
v2_xpair_strength,GBPUSD,60,-5199.299070213195,0.9124590478631753,0.45,34.168479583342894,-6094.353055911911
v2_xpair_strength,USDJPY,52,9317.807243432315,1.177919841453165,0.4423076923076923,21.89423076922989,2163.045157876712
v2_session_breakout,AUDUSD,516,-280635.4722745946,0.7840929936461013,0.3178294573643411,184.2460910368477,-23190.440317120516
v2_session_breakout,EURJPY,566,-218670.79567938903,0.8574281994372286,0.3321554770318021,136.1996466430894,-11264.627547260277
v2_session_breakout,EURUSD,535,101862.55475297973,1.0847463340374375,0.34766355140186916,94.51262952352712,-30572.991176369862
v2_session_breakout,GBPUSD,503,-126135.34358898923,0.9068007018518046,0.31610337972166996,139.7464793738961,-29535.940152507308
v2_session_breakout,USDJPY,504,184508.20170454137,1.14826935481388,0.373015873015873,105.94543650794027,-327.80416404109565
v2_ml_d1_logit,AUDUSD,15,-2070.0060811618973,0.8464174705267048,0.6,39.57354400000109,-700.7785031822673
v2_ml_d1_logit,EURJPY,27,-8415.608222771578,0.702633122937839,0.4444444444444444,32.75925925926143,-776.5313301369865
v2_ml_d1_logit,EURUSD,33,-21065.202320910357,0.4146754484101137,0.3333333333333333,22.387300757587646,-2001.4024222602739
v2_ml_d1_logit,GBPUSD,41,-18845.252346277488,0.5184035403795365,0.4146341463414634,34.06024042683857,-1184.7701612114215
v2_ml_d1_logit,USDJPY,39,-9113.643938335998,0.7008236153559156,0.5128205128205128,24.717948717944953,-486.24779383561633
trend_ema_adx,AUDUSD,824,-232485.13978820725,0.8283273439982185,0.3118932038834951,167.59296822818112,-23832.327682708077
trend_ema_adx,EURJPY,798,-141840.9484321195,0.894595070671055,0.3032581453634085,112.60463659145957,-28987.919585616444
trend_ema_adx,EURUSD,717,-32491.11616398833,0.9650761624175291,0.3277545327754533,78.49724936901109,-23574.530280821917
trend_ema_adx,GBPUSD,649,-170450.61092767678,0.834417346648087,0.3050847457627119,116.29341223816132,-23138.172620959063
trend_ema_adx,USDJPY,685,50615.884262188876,1.0473404778898878,0.3167883211678832,93.19124087592066,-22231.329425000004
trend_donchian,AUDUSD,534,-516891.28635723935,0.5736477013653497,0.2303370786516854,133.05341329121663,-29929.740067845123
trend_donchian,EURJPY,517,-34464.68488546652,0.9705292437858188,0.24758220502901354,89.3249516440812,-40304.99468972604
trend_donchian,EURUSD,441,-221316.5553439294,0.7517345361839811,0.23356009070294784,62.02358412141518,-31441.633315068495
trend_donchian,GBPUSD,438,-244332.71648038394,0.7505076872690005,0.23515981735159816,95.55420865876509,-39002.70640166714
trend_donchian,USDJPY,463,60700.850273365344,1.0589775127607366,0.27429805615550756,76.52375809935937,-19461.53087465754
trend_tsmom,AUDUSD,183,6525.6046077911615,1.0141673152951327,0.3879781420765027,95.26865304646492,-15539.31822359391
trend_tsmom,EURJPY,187,-111081.54809624719,0.768580933649181,0.3315508021390374,56.671122994645025,-8774.008534246575
trend_tsmom,EURUSD,205,-52779.06723353056,0.906197308662739,0.35609756097560974,52.57687095131077,-25384.002419520548
trend_tsmom,GBPUSD,190,12855.330962285949,1.0267219339248816,0.3263157894736842,67.45778275007025,-21806.563320073335
trend_tsmom,USDJPY,208,-38951.812585705324,0.9320202008054717,0.3076923076923077,48.66346153846209,-4831.597391780824
mr_rsi_bb,AUDUSD,445,-5372.961488067231,0.9887076684050015,0.5078651685393258,138.20666723035873,-3908.935102073152
mr_rsi_bb,EURJPY,496,-79768.23778058164,0.8654363269278706,0.47580645161290325,89.37701612901719,-7445.957817808219
mr_rsi_bb,EURUSD,553,-31771.96517697106,0.9463697424813743,0.488245931283906,67.88420938077267,-7931.787283904111
mr_rsi_bb,GBPUSD,560,-42137.17987210788,0.9324296969071625,0.49464285714285716,103.53796169206998,-7426.506076063494
mr_rsi_bb,USDJPY,600,-211807.0715787611,0.7240198958414545,0.42833333333333334,76.04083333334162,-11860.82922191781
mr_zscore,AUDUSD,663,-88648.60008797824,0.8800336032902385,0.42232277526395173,87.75057181374017,-8724.290036021997
mr_zscore,EURJPY,656,26072.520832379043,1.036570063213846,0.45884146341463417,53.098323170724875,-11102.012301369865
mr_zscore,EURUSD,632,4566.629459642045,1.006956325463321,0.435126582278481,43.94863611953426,-12055.073643150685
mr_zscore,GBPUSD,601,-77988.9951985293,0.8822585320353088,0.41430948419301167,62.7574027122077,-9802.608493192882
mr_zscore,USDJPY,689,-101175.37423183322,0.8775015105490269,0.41219158200290273,46.03628447024925,-15208.184975684931
regime_switch,AUDUSD,782,-75672.07174244504,0.914215074351261,0.3618925831202046,115.13436437022736,-12167.953411059734
regime_switch,EURJPY,724,-161051.16329576663,0.811079238233163,0.35359116022099446,66.47997237567577,-12738.519693835618
regime_switch,EURUSD,723,-11510.90532872514,0.9844143489363325,0.34854771784232363,52.2241478700721,-11566.120524315067
regime_switch,GBPUSD,706,-64960.03844269496,0.9156905549445553,0.3611898016997167,77.66960149087078,-12208.101668067731
regime_switch,USDJPY,821,-201244.57590122722,0.7867418035289935,0.32034104750304504,60.8288672350825,-13268.886450342467
mtf_pullback,AUDUSD,156,-80671.46760995351,0.7592058679441326,0.42948717948717946,214.4388196314618,-2897.4458998824953
mtf_pullback,EURJPY,141,-63280.34819287423,0.7815823597860585,0.4326241134751773,131.39716312053818,-1999.6276328767126
mtf_pullback,EURUSD,149,-94137.59271477588,0.6714268209998646,0.38926174496644295,99.69220159415184,-3002.1370061643834
mtf_pullback,GBPUSD,165,-151264.72795139073,0.5991702205980848,0.36363636363636365,154.15992560622146,-2957.1534403131104
mtf_pullback,USDJPY,154,-16176.450071333331,0.9414703233291205,0.461038961038961,95.86363636363065,-604.2616589041097
ml_logit,AUDUSD,576,44982.86504002144,1.0499106985695195,0.5052083333333334,193.45370325959215,-13772.171428224068
ml_logit,EURJPY,751,101659.46910710746,1.0887794465278458,0.5406125166444741,122.58122503327344,-2434.6156376712343
ml_logit,EURUSD,671,-139040.8200689259,0.8522415531596585,0.46199701937406856,92.87844530569421,-10186.48865821918
ml_logit,GBPUSD,365,-140493.2660900011,0.7529177747659354,0.4520547945205479,133.3838630274908,-4134.097054859564
ml_logit,USDJPY,860,-71734.32270480701,0.9502014988269487,0.5034883720930232,110.73139534884417,-7587.481843835618
ml_lgbm,AUDUSD,2800,-363259.1093306163,0.8848009296386719,0.48,158.10882850449704,-27882.645391984337
ml_lgbm,EURJPY,2656,-8979.23099484208,0.9968924859948713,0.5022590361445783,96.76129518070645,-20537.66718493151
ml_lgbm,EURUSD,2857,-191314.06391594082,0.9283921168866986,0.4942247112355618,66.35696706960456,-37499.88383321918
ml_lgbm,GBPUSD,2475,-225873.3805132081,0.91215567013584,0.4913131313131313,109.44499710515358,-21785.489406044428
ml_lgbm,USDJPY,3184,123078.29099670546,1.036837221004806,0.5084798994974874,76.18577261307364,-19958.93908253425
