candidate,pair,trades,pnl_jpy,profit_factor,win_rate,avg_cost_jpy,swap_jpy
v14_term,AUDJPY,11,-66197.74109278119,0.09270075870336757,0.09090909090909091,39.04545454545433,-20087.54078051362
v14_term,AUDUSD,12,3508.6590685976794,1.0633586366763859,0.4166666666666667,73.44317354167082,-1022.6309949845353
v14_term,EURJPY,6,-26805.47346045021,0.16370554556737701,0.16666666666666666,18.166666666654425,-6421.950353351356
v14_term,EURUSD,13,-9902.931838653163,0.8470599790014832,0.3076923076923077,22.33100038463846,6585.473049689511
v14_term,GBPJPY,7,49797.80572584675,3.7056811781102788,0.42857142857142855,112.35714285714049,10660.827914530048
v14_term,GBPUSD,15,-19701.49541416289,0.6127380901824291,0.3333333333333333,56.65451733335295,-7304.035035837912
v14_term,NZDUSD,10,-18503.079077677336,0.5419373898508818,0.4,74.91654899997971,-931.7050387824344
v14_term,USDCAD,10,-8546.875539948709,0.7530397893375118,0.5,101.9173434767996,-542.8350813561649
v14_term,USDCHF,8,-18088.939444824628,0.44773530949954865,0.25,79.0126856581285,1667.1965026613807
v14_term,USDJPY,10,-45705.73333353216,0.4257859782384424,0.2,33.90000000001565,-8864.91888036095
v14_term_ratemom,AUDJPY,10,-14460.561844829055,0.7527946333186234,0.3,65.30000000000184,-7785.984917585764
v14_term_ratemom,AUDUSD,15,-28969.23020282259,0.5790565098060597,0.3333333333333333,75.25495000000525,2901.4346793268055
v14_term_ratemom,EURJPY,7,-17296.797046687807,0.6649354792501752,0.14285714285714285,54.071428571431134,-5128.737911778587
v14_term_ratemom,EURUSD,12,19904.497374969014,1.525586184678296,0.4166666666666667,28.368365833355014,6219.168677273217
v14_term_ratemom,GBPJPY,9,17001.329461519046,1.3217033249769012,0.2222222222222222,64.61111111110985,-935.6764297857262
v14_term_ratemom,GBPUSD,9,7941.390080430963,1.2328725059506471,0.4444444444444444,48.664616944471014,-3026.241674216008
v14_term_ratemom,NZDUSD,12,-8091.670188826281,0.8729294118570016,0.3333333333333333,102.68908187498785,-1245.8232446137754
v14_term_ratemom,USDCAD,13,-23042.226779275923,0.5755253380725567,0.38461538461538464,76.4209829055121,-1398.9864586712329
v14_term_ratemom,USDCHF,16,1352.0202568703116,1.022906707667329,0.375,84.95004059186094,4475.398064959449
v14_term_ratemom,USDJPY,15,-62175.06132910737,0.37917839934856473,0.3333333333333333,35.23333333334484,-5347.233739150683
